"Step","BPTT - eval/mean_reward","BPTT - eval/mean_reward__MIN","BPTT - eval/mean_reward__MAX"
"100","10.805225372314453","10.805225372314453","10.805225372314453"
"201","10.838641166687012","10.838641166687012","10.838641166687012"
"302","10.782123565673828","10.782123565673828","10.782123565673828"
"403","10.753905296325684","10.753905296325684","10.753905296325684"
"504","10.802106857299805","10.802106857299805","10.802106857299805"
"605","10.739280700683594","10.739280700683594","10.739280700683594"
"706","10.820025444030762","10.820025444030762","10.820025444030762"
"807","10.813477516174316","10.813477516174316","10.813477516174316"
"908","10.804228782653809","10.804228782653809","10.804228782653809"
"1009","10.800642013549805","10.800642013549805","10.800642013549805"
"1110","10.825190544128418","10.825190544128418","10.825190544128418"
"1211","10.77170181274414","10.77170181274414","10.77170181274414"
"1312","10.735978126525879","10.735978126525879","10.735978126525879"
"1413","10.766687393188477","10.766687393188477","10.766687393188477"
"1514","10.783204078674316","10.783204078674316","10.783204078674316"
"1615","10.79958724975586","10.79958724975586","10.79958724975586"
"1716","10.783011436462402","10.783011436462402","10.783011436462402"
"1817","10.792508125305176","10.792508125305176","10.792508125305176"
"1918","10.788122177124023","10.788122177124023","10.788122177124023"
"2019","10.789793968200684","10.789793968200684","10.789793968200684"
"2120","10.827768325805664","10.827768325805664","10.827768325805664"
"2221","10.748588562011719","10.748588562011719","10.748588562011719"
"2322","10.767831802368164","10.767831802368164","10.767831802368164"
"2423","10.782692909240723","10.782692909240723","10.782692909240723"
"2524","10.787971496582031","10.787971496582031","10.787971496582031"
"2625","10.754169464111328","10.754169464111328","10.754169464111328"
"2726","10.73818588256836","10.73818588256836","10.73818588256836"
"2827","10.761076927185059","10.761076927185059","10.761076927185059"
"2928","10.78329849243164","10.78329849243164","10.78329849243164"
"3029","10.799272537231445","10.799272537231445","10.799272537231445"
"3130","10.767541885375977","10.767541885375977","10.767541885375977"
"3231","10.817030906677246","10.817030906677246","10.817030906677246"
"3332","10.8157320022583","10.8157320022583","10.8157320022583"
"3433","10.81307601928711","10.81307601928711","10.81307601928711"
"3534","10.797224044799805","10.797224044799805","10.797224044799805"
"3635","10.806740760803223","10.806740760803223","10.806740760803223"
"3736","10.819231986999512","10.819231986999512","10.819231986999512"
"3837","10.812183380126953","10.812183380126953","10.812183380126953"
"3938","10.797331809997559","10.797331809997559","10.797331809997559"
"4039","10.770194053649902","10.770194053649902","10.770194053649902"
"4140","10.810368537902832","10.810368537902832","10.810368537902832"
"4241","10.806591987609863","10.806591987609863","10.806591987609863"
"4342","10.807170867919922","10.807170867919922","10.807170867919922"
"4443","10.782849311828613","10.782849311828613","10.782849311828613"
"4544","10.795372009277344","10.795372009277344","10.795372009277344"
