"Step","BPTT - eval/mean_reward","BPTT - eval/mean_reward__MIN","BPTT - eval/mean_reward__MAX"
"100","10.664909362792969","10.664909362792969","10.664909362792969"
"201","10.620340347290039","10.620340347290039","10.620340347290039"
"302","10.661052703857422","10.661052703857422","10.661052703857422"
"403","10.537335395812988","10.537335395812988","10.537335395812988"
"504","10.437773704528809","10.437773704528809","10.437773704528809"
"605","10.67056655883789","10.67056655883789","10.67056655883789"
"706","10.673942565917969","10.673942565917969","10.673942565917969"
"807","10.543298721313477","10.543298721313477","10.543298721313477"
"908","10.65988540649414","10.65988540649414","10.65988540649414"
"1009","10.683601379394531","10.683601379394531","10.683601379394531"
"1110","10.573808670043945","10.573808670043945","10.573808670043945"
"1211","10.459516525268555","10.459516525268555","10.459516525268555"
"1312","10.607295036315918","10.607295036315918","10.607295036315918"
"1413","10.551475524902344","10.551475524902344","10.551475524902344"
"1514","10.596540451049805","10.596540451049805","10.596540451049805"
"1615","10.478144645690918","10.478144645690918","10.478144645690918"
"1716","10.667551040649414","10.667551040649414","10.667551040649414"
"1817","10.665898323059082","10.665898323059082","10.665898323059082"
"1918","10.452280044555664","10.452280044555664","10.452280044555664"
"2019","10.52721881866455","10.52721881866455","10.52721881866455"
"2120","10.574810028076172","10.574810028076172","10.574810028076172"
"2221","10.500513076782227","10.500513076782227","10.500513076782227"
"2322","10.61437702178955","10.61437702178955","10.61437702178955"
"2423","10.55990219116211","10.55990219116211","10.55990219116211"
"2524","10.513763427734375","10.513763427734375","10.513763427734375"
"2625","10.634272575378418","10.634272575378418","10.634272575378418"
"2726","10.50735092163086","10.50735092163086","10.50735092163086"
"2827","10.699189186096191","10.699189186096191","10.699189186096191"
"2928","10.681449890136719","10.681449890136719","10.681449890136719"
"3029","10.542272567749023","10.542272567749023","10.542272567749023"
"3130","10.578543663024902","10.578543663024902","10.578543663024902"
"3231","10.640911102294922","10.640911102294922","10.640911102294922"
"3332","10.623854637145996","10.623854637145996","10.623854637145996"
"3433","10.564623832702637","10.564623832702637","10.564623832702637"
"3534","10.6316556930542","10.6316556930542","10.6316556930542"
"3635","10.433359146118164","10.433359146118164","10.433359146118164"
"3736","10.600011825561523","10.600011825561523","10.600011825561523"
"3837","10.597814559936523","10.597814559936523","10.597814559936523"
"3938","10.656960487365723","10.656960487365723","10.656960487365723"
"4039","10.522867202758789","10.522867202758789","10.522867202758789"
"4140","10.541031837463379","10.541031837463379","10.541031837463379"
"4241","10.560205459594727","10.560205459594727","10.560205459594727"
"4342","10.560280799865723","10.560280799865723","10.560280799865723"
"4443","10.592708587646484","10.592708587646484","10.592708587646484"
"4544","10.64361572265625","10.64361572265625","10.64361572265625"
"4645","10.524860382080078","10.524860382080078","10.524860382080078"
"4746","10.595348358154297","10.595348358154297","10.595348358154297"
"4847","10.573034286499023","10.573034286499023","10.573034286499023"
"4948","10.621624946594238","10.621624946594238","10.621624946594238"
"5049","10.513439178466797","10.513439178466797","10.513439178466797"
"5150","10.525468826293945","10.525468826293945","10.525468826293945"
"5251","10.580272674560547","10.580272674560547","10.580272674560547"
"5352","10.56460189819336","10.56460189819336","10.56460189819336"
"5453","10.67374038696289","10.67374038696289","10.67374038696289"
"5554","10.517608642578125","10.517608642578125","10.517608642578125"
"5655","10.54305648803711","10.54305648803711","10.54305648803711"
"5756","10.529067039489746","10.529067039489746","10.529067039489746"
"5857","10.56494426727295","10.56494426727295","10.56494426727295"
"5958","10.4400053024292","10.4400053024292","10.4400053024292"
"6059","10.264324188232422","10.264324188232422","10.264324188232422"
"6160","10.779027938842773","10.779027938842773","10.779027938842773"
"6261","14.160353660583496","14.160353660583496","14.160353660583496"
"6362","14.542876243591309","14.542876243591309","14.542876243591309"
"6463","14.795644760131836","14.795644760131836","14.795644760131836"
"6564","14.97125244140625","14.97125244140625","14.97125244140625"
"6665","15.256006240844727","15.256006240844727","15.256006240844727"
"6766","15.379242897033691","15.379242897033691","15.379242897033691"
"6867","15.368765830993652","15.368765830993652","15.368765830993652"
"6968","15.437597274780273","15.437597274780273","15.437597274780273"
"7069","15.475847244262695","15.475847244262695","15.475847244262695"
"7170","15.388532638549805","15.388532638549805","15.388532638549805"
"7271","15.526119232177734","15.526119232177734","15.526119232177734"
"7372","15.612282752990723","15.612282752990723","15.612282752990723"
"7473","15.404616355895996","15.404616355895996","15.404616355895996"
"7574","15.62826156616211","15.62826156616211","15.62826156616211"
"7675","15.683768272399902","15.683768272399902","15.683768272399902"
"7776","15.60523796081543","15.60523796081543","15.60523796081543"
"7877","15.723160743713379","15.723160743713379","15.723160743713379"
"7978","15.706912994384766","15.706912994384766","15.706912994384766"
"8079","15.856711387634277","15.856711387634277","15.856711387634277"
"8180","15.728031158447266","15.728031158447266","15.728031158447266"
"8281","15.73946762084961","15.73946762084961","15.73946762084961"
"8382","15.736763000488281","15.736763000488281","15.736763000488281"
"8483","15.766801834106445","15.766801834106445","15.766801834106445"
"8584","15.832294464111328","15.832294464111328","15.832294464111328"
"8685","15.658821105957031","15.658821105957031","15.658821105957031"
"8786","15.8016939163208","15.8016939163208","15.8016939163208"
"8887","15.829030990600586","15.829030990600586","15.829030990600586"
"8988","15.930030822753906","15.930030822753906","15.930030822753906"
"9089","15.842266082763672","15.842266082763672","15.842266082763672"
"9190","15.80980110168457","15.80980110168457","15.80980110168457"
"9291","13.6415433883667","13.6415433883667","13.6415433883667"
"9392","15.674312591552734","15.674312591552734","15.674312591552734"
"9493","15.712480545043945","15.712480545043945","15.712480545043945"
"9594","15.749458312988281","15.749458312988281","15.749458312988281"
"9695","15.859331130981445","15.859331130981445","15.859331130981445"
"9796","15.913666725158691","15.913666725158691","15.913666725158691"
"9897","15.89737319946289","15.89737319946289","15.89737319946289"
"9998","16.034259796142578","16.034259796142578","16.034259796142578"
"10099","15.922658920288086","15.922658920288086","15.922658920288086"
"10200","16.056655883789062","16.056655883789062","16.056655883789062"
"10301","15.855568885803223","15.855568885803223","15.855568885803223"
"10402","15.95804214477539","15.95804214477539","15.95804214477539"
"10503","15.985820770263672","15.985820770263672","15.985820770263672"
"10604","15.937883377075195","15.937883377075195","15.937883377075195"
"10705","15.954057693481445","15.954057693481445","15.954057693481445"
"10806","16.052812576293945","16.052812576293945","16.052812576293945"
"10907","16.003225326538086","16.003225326538086","16.003225326538086"
"11008","16.048240661621094","16.048240661621094","16.048240661621094"
"11109","16.0056095123291","16.0056095123291","16.0056095123291"
"11210","16.18328285217285","16.18328285217285","16.18328285217285"
"11311","16.202899932861328","16.202899932861328","16.202899932861328"
