"Step","BPTT - eval/mean_reward","BPTT - eval/mean_reward__MIN","BPTT - eval/mean_reward__MAX"
"100","11.363962173461914","11.363962173461914","11.363962173461914"
"201","11.352765083312988","11.352765083312988","11.352765083312988"
"302","11.285531997680664","11.285531997680664","11.285531997680664"
"403","11.344701766967773","11.344701766967773","11.344701766967773"
"504","11.349678039550781","11.349678039550781","11.349678039550781"
"605","11.348967552185059","11.348967552185059","11.348967552185059"
"706","11.362018585205078","11.362018585205078","11.362018585205078"
"807","11.345812797546387","11.345812797546387","11.345812797546387"
"908","11.340314865112305","11.340314865112305","11.340314865112305"
"1009","11.36026382446289","11.36026382446289","11.36026382446289"
"1110","11.347434043884277","11.347434043884277","11.347434043884277"
"1211","11.342975616455078","11.342975616455078","11.342975616455078"
"1312","11.361828804016113","11.361828804016113","11.361828804016113"
"1413","11.331764221191406","11.331764221191406","11.331764221191406"
"1514","11.33599853515625","11.33599853515625","11.33599853515625"
"1615","11.3616304397583","11.3616304397583","11.3616304397583"
"1716","11.363115310668945","11.363115310668945","11.363115310668945"
"1817","11.351340293884277","11.351340293884277","11.351340293884277"
"1918","11.365073204040527","11.365073204040527","11.365073204040527"
"2019","11.33041763305664","11.33041763305664","11.33041763305664"
"2120","11.340235710144043","11.340235710144043","11.340235710144043"
"2221","11.336875915527344","11.336875915527344","11.336875915527344"
"2322","11.342813491821289","11.342813491821289","11.342813491821289"
"2423","11.34469223022461","11.34469223022461","11.34469223022461"
"2524","11.357762336730957","11.357762336730957","11.357762336730957"
"2625","11.335257530212402","11.335257530212402","11.335257530212402"
"2726","11.339826583862305","11.339826583862305","11.339826583862305"
"2827","11.335585594177246","11.335585594177246","11.335585594177246"
"2928","11.316965103149414","11.316965103149414","11.316965103149414"
"3029","11.355770111083984","11.355770111083984","11.355770111083984"
"3130","11.352280616760254","11.352280616760254","11.352280616760254"
"3231","11.352865219116211","11.352865219116211","11.352865219116211"
"3332","11.340047836303711","11.340047836303711","11.340047836303711"
"3433","11.339080810546875","11.339080810546875","11.339080810546875"
"3534","11.355622291564941","11.355622291564941","11.355622291564941"
"3635","11.346025466918945","11.346025466918945","11.346025466918945"
"3736","11.334827423095703","11.334827423095703","11.334827423095703"
"3837","11.345100402832031","11.345100402832031","11.345100402832031"
"3938","11.347770690917969","11.347770690917969","11.347770690917969"
"4039","11.32654094696045","11.32654094696045","11.32654094696045"
"4140","11.346532821655273","11.346532821655273","11.346532821655273"
"4241","11.35455322265625","11.35455322265625","11.35455322265625"
"4342","11.371123313903809","11.371123313903809","11.371123313903809"
"4443","11.338247299194336","11.338247299194336","11.338247299194336"
"4544","11.323699951171875","11.323699951171875","11.323699951171875"
"4645","11.359810829162598","11.359810829162598","11.359810829162598"
"4746","11.34646224975586","11.34646224975586","11.34646224975586"
"4847","11.33923053741455","11.33923053741455","11.33923053741455"
"4948","11.34793472290039","11.34793472290039","11.34793472290039"
"5049","11.355437278747559","11.355437278747559","11.355437278747559"
"5150","11.351642608642578","11.351642608642578","11.351642608642578"
"5251","11.346430778503418","11.346430778503418","11.346430778503418"
"5352","11.350162506103516","11.350162506103516","11.350162506103516"
"5453","11.3328857421875","11.3328857421875","11.3328857421875"
"5554","11.341889381408691","11.341889381408691","11.341889381408691"
"5655","11.335637092590332","11.335637092590332","11.335637092590332"
"5756","11.3245210647583","11.3245210647583","11.3245210647583"
"5857","11.338878631591797","11.338878631591797","11.338878631591797"
"5958","11.34667682647705","11.34667682647705","11.34667682647705"
"6059","11.35278034210205","11.35278034210205","11.35278034210205"
"6160","11.346746444702148","11.346746444702148","11.346746444702148"
"6261","11.349006652832031","11.349006652832031","11.349006652832031"
"6362","11.346465110778809","11.346465110778809","11.346465110778809"
"6463","11.36245346069336","11.36245346069336","11.36245346069336"
"6564","11.349577903747559","11.349577903747559","11.349577903747559"
"6665","11.343321800231934","11.343321800231934","11.343321800231934"
"6766","11.348690032958984","11.348690032958984","11.348690032958984"
"6867","11.350966453552246","11.350966453552246","11.350966453552246"
"6968","11.357069969177246","11.357069969177246","11.357069969177246"
"7069","11.342297554016113","11.342297554016113","11.342297554016113"
"7170","11.358803749084473","11.358803749084473","11.358803749084473"
"7271","11.35265827178955","11.35265827178955","11.35265827178955"
"7372","11.358881950378418","11.358881950378418","11.358881950378418"
"7473","11.35804557800293","11.35804557800293","11.35804557800293"
"7574","11.349574089050293","11.349574089050293","11.349574089050293"
"7675","11.357417106628418","11.357417106628418","11.357417106628418"
"7776","11.3439302444458","11.3439302444458","11.3439302444458"
"7877","11.351572036743164","11.351572036743164","11.351572036743164"
"7978","11.348311424255371","11.348311424255371","11.348311424255371"
"8079","11.342094421386719","11.342094421386719","11.342094421386719"
"8180","11.34667682647705","11.34667682647705","11.34667682647705"
"8281","11.360304832458496","11.360304832458496","11.360304832458496"
"8382","11.349374771118164","11.349374771118164","11.349374771118164"
"8483","11.347490310668945","11.347490310668945","11.347490310668945"
"8584","11.349787712097168","11.349787712097168","11.349787712097168"
"8685","11.34532356262207","11.34532356262207","11.34532356262207"
"8786","11.342885971069336","11.342885971069336","11.342885971069336"
"8887","11.345298767089844","11.345298767089844","11.345298767089844"
"8988","11.350202560424805","11.350202560424805","11.350202560424805"
"9089","11.349736213684082","11.349736213684082","11.349736213684082"
"9190","11.35888671875","11.35888671875","11.35888671875"
"9291","11.348684310913086","11.348684310913086","11.348684310913086"
"9392","11.341562271118164","11.341562271118164","11.341562271118164"
"9493","11.33350944519043","11.33350944519043","11.33350944519043"
"9594","11.336464881896973","11.336464881896973","11.336464881896973"
"9695","11.339071273803711","11.339071273803711","11.339071273803711"
"9796","11.361749649047852","11.361749649047852","11.361749649047852"
"9897","11.344355583190918","11.344355583190918","11.344355583190918"
"9998","11.346855163574219","11.346855163574219","11.346855163574219"
"10099","11.36255168914795","11.36255168914795","11.36255168914795"
"10200","11.354933738708496","11.354933738708496","11.354933738708496"
"10301","11.349206924438477","11.349206924438477","11.349206924438477"
"10402","11.347365379333496","11.347365379333496","11.347365379333496"
"10503","11.349071502685547","11.349071502685547","11.349071502685547"
"10604","11.338369369506836","11.338369369506836","11.338369369506836"
"10705","11.348542213439941","11.348542213439941","11.348542213439941"
"10806","11.347451210021973","11.347451210021973","11.347451210021973"
"10907","11.345346450805664","11.345346450805664","11.345346450805664"
"11008","11.34493637084961","11.34493637084961","11.34493637084961"
"11109","11.340703010559082","11.340703010559082","11.340703010559082"
"11210","11.347075462341309","11.347075462341309","11.347075462341309"
"11311","11.344306945800781","11.344306945800781","11.344306945800781"
"11412","11.34271240234375","11.34271240234375","11.34271240234375"
"11513","11.356651306152344","11.356651306152344","11.356651306152344"
"11614","11.349055290222168","11.349055290222168","11.349055290222168"
"11715","11.347082138061523","11.347082138061523","11.347082138061523"
"11816","11.344521522521973","11.344521522521973","11.344521522521973"
"11917","11.351932525634766","11.351932525634766","11.351932525634766"
"12018","11.348044395446777","11.348044395446777","11.348044395446777"
"12119","11.346589088439941","11.346589088439941","11.346589088439941"
"12220","11.345563888549805","11.345563888549805","11.345563888549805"
"12321","11.353601455688477","11.353601455688477","11.353601455688477"
"12422","11.338164329528809","11.338164329528809","11.338164329528809"
"12523","11.338354110717773","11.338354110717773","11.338354110717773"
