"Step","BPTT - eval/mean_reward","BPTT - eval/mean_reward__MIN","BPTT - eval/mean_reward__MAX"
"100","11.71583366394043","11.71583366394043","11.71583366394043"
"201","11.75688362121582","11.75688362121582","11.75688362121582"
"302","11.69332504272461","11.69332504272461","11.69332504272461"
"403","11.68804931640625","11.68804931640625","11.68804931640625"
"504","11.723978042602539","11.723978042602539","11.723978042602539"
"605","11.692187309265137","11.692187309265137","11.692187309265137"
"706","11.622539520263672","11.622539520263672","11.622539520263672"
"807","11.578303337097168","11.578303337097168","11.578303337097168"
"908","11.676530838012695","11.676530838012695","11.676530838012695"
"1009","11.643845558166504","11.643845558166504","11.643845558166504"
"1110","11.623518943786621","11.623518943786621","11.623518943786621"
"1211","11.706401824951172","11.706401824951172","11.706401824951172"
"1312","11.711538314819336","11.711538314819336","11.711538314819336"
"1413","11.696215629577637","11.696215629577637","11.696215629577637"
"1514","11.674367904663086","11.674367904663086","11.674367904663086"
"1615","11.74661636352539","11.74661636352539","11.74661636352539"
"1716","11.712801933288574","11.712801933288574","11.712801933288574"
"1817","11.592724800109863","11.592724800109863","11.592724800109863"
"1918","11.713481903076172","11.713481903076172","11.713481903076172"
"2019","11.597673416137695","11.597673416137695","11.597673416137695"
"2120","11.670990943908691","11.670990943908691","11.670990943908691"
"2221","11.657876014709473","11.657876014709473","11.657876014709473"
"2322","11.677071571350098","11.677071571350098","11.677071571350098"
"2423","11.606188774108887","11.606188774108887","11.606188774108887"
"2524","11.664155006408691","11.664155006408691","11.664155006408691"
"2625","11.672271728515625","11.672271728515625","11.672271728515625"
"2726","11.681840896606445","11.681840896606445","11.681840896606445"
"2827","11.663944244384766","11.663944244384766","11.663944244384766"
"2928","11.709141731262207","11.709141731262207","11.709141731262207"
"3029","11.653216361999512","11.653216361999512","11.653216361999512"
"3130","11.673322677612305","11.673322677612305","11.673322677612305"
"3231","11.563737869262695","11.563737869262695","11.563737869262695"
"3332","11.635250091552734","11.635250091552734","11.635250091552734"
"3433","11.630396842956543","11.630396842956543","11.630396842956543"
"3534","11.639934539794922","11.639934539794922","11.639934539794922"
"3635","11.608556747436523","11.608556747436523","11.608556747436523"
"3736","11.687957763671875","11.687957763671875","11.687957763671875"
"3837","11.694497108459473","11.694497108459473","11.694497108459473"
"3938","11.630414962768555","11.630414962768555","11.630414962768555"
"4039","11.622079849243164","11.622079849243164","11.622079849243164"
"4140","11.649836540222168","11.649836540222168","11.649836540222168"
"4241","11.625317573547363","11.625317573547363","11.625317573547363"
"4342","11.668651580810547","11.668651580810547","11.668651580810547"
"4443","11.64267349243164","11.64267349243164","11.64267349243164"
"4544","11.620282173156738","11.620282173156738","11.620282173156738"
"4645","11.647762298583984","11.647762298583984","11.647762298583984"
"4746","11.669321060180664","11.669321060180664","11.669321060180664"
"4847","11.632177352905273","11.632177352905273","11.632177352905273"
"4948","11.608917236328125","11.608917236328125","11.608917236328125"
"5049","11.66793441772461","11.66793441772461","11.66793441772461"
"5150","11.678747177124023","11.678747177124023","11.678747177124023"
"5251","11.661835670471191","11.661835670471191","11.661835670471191"
"5352","11.66512680053711","11.66512680053711","11.66512680053711"
"5453","11.638690948486328","11.638690948486328","11.638690948486328"
"5554","11.625463485717773","11.625463485717773","11.625463485717773"
"5655","11.690027236938477","11.690027236938477","11.690027236938477"
"5756","11.62983512878418","11.62983512878418","11.62983512878418"
"5857","11.74808120727539","11.74808120727539","11.74808120727539"
"5958","11.660157203674316","11.660157203674316","11.660157203674316"
"6059","11.680370330810547","11.680370330810547","11.680370330810547"
"6160","11.664841651916504","11.664841651916504","11.664841651916504"
"6261","11.628727912902832","11.628727912902832","11.628727912902832"
"6362","11.606354713439941","11.606354713439941","11.606354713439941"
"6463","11.655259132385254","11.655259132385254","11.655259132385254"
"6564","11.6365327835083","11.6365327835083","11.6365327835083"
"6665","11.624597549438477","11.624597549438477","11.624597549438477"
"6766","11.6375732421875","11.6375732421875","11.6375732421875"
"6867","11.634356498718262","11.634356498718262","11.634356498718262"
"6968","11.658337593078613","11.658337593078613","11.658337593078613"
"7069","11.664928436279297","11.664928436279297","11.664928436279297"
"7170","11.588774681091309","11.588774681091309","11.588774681091309"
"7271","11.619890213012695","11.619890213012695","11.619890213012695"
"7372","11.605295181274414","11.605295181274414","11.605295181274414"
"7473","11.659253120422363","11.659253120422363","11.659253120422363"
"7574","11.602604866027832","11.602604866027832","11.602604866027832"
"7675","11.610459327697754","11.610459327697754","11.610459327697754"
"7776","11.682060241699219","11.682060241699219","11.682060241699219"
"7877","11.693622589111328","11.693622589111328","11.693622589111328"
"7978","11.633487701416016","11.633487701416016","11.633487701416016"
"8079","11.644296646118164","11.644296646118164","11.644296646118164"
"8180","11.645800590515137","11.645800590515137","11.645800590515137"
"8281","11.630745887756348","11.630745887756348","11.630745887756348"
"8382","11.564850807189941","11.564850807189941","11.564850807189941"
"8483","11.582292556762695","11.582292556762695","11.582292556762695"
"8584","11.619145393371582","11.619145393371582","11.619145393371582"
"8685","11.608720779418945","11.608720779418945","11.608720779418945"
"8786","11.635666847229004","11.635666847229004","11.635666847229004"
"8887","11.614999771118164","11.614999771118164","11.614999771118164"
"8988","11.690202713012695","11.690202713012695","11.690202713012695"
"9089","11.681621551513672","11.681621551513672","11.681621551513672"
"9190","11.603887557983398","11.603887557983398","11.603887557983398"
"9291","11.662274360656738","11.662274360656738","11.662274360656738"
"9392","11.703189849853516","11.703189849853516","11.703189849853516"
"9493","11.712807655334473","11.712807655334473","11.712807655334473"
"9594","11.711295127868652","11.711295127868652","11.711295127868652"
"9695","11.62197494506836","11.62197494506836","11.62197494506836"
