"Step","BPTT - eval/mean_reward","BPTT - eval/mean_reward__MIN","BPTT - eval/mean_reward__MAX"
"100","9.548755645751953","9.548755645751953","9.548755645751953"
"201","9.617974281311035","9.617974281311035","9.617974281311035"
"302","9.634506225585938","9.634506225585938","9.634506225585938"
"403","9.640517234802246","9.640517234802246","9.640517234802246"
"504","9.581993103027344","9.581993103027344","9.581993103027344"
"605","9.565792083740234","9.565792083740234","9.565792083740234"
"706","9.633853912353516","9.633853912353516","9.633853912353516"
"807","9.613122940063477","9.613122940063477","9.613122940063477"
"908","9.630414009094238","9.630414009094238","9.630414009094238"
"1009","9.594464302062988","9.594464302062988","9.594464302062988"
"1110","9.567649841308594","9.567649841308594","9.567649841308594"
"1211","9.541315078735352","9.541315078735352","9.541315078735352"
"1312","9.669618606567383","9.669618606567383","9.669618606567383"
"1413","9.637043952941895","9.637043952941895","9.637043952941895"
"1514","9.514881134033203","9.514881134033203","9.514881134033203"
"1615","9.607994079589844","9.607994079589844","9.607994079589844"
"1716","9.675148010253906","9.675148010253906","9.675148010253906"
"1817","9.67026138305664","9.67026138305664","9.67026138305664"
"1918","9.619580268859863","9.619580268859863","9.619580268859863"
"2019","9.559897422790527","9.559897422790527","9.559897422790527"
"2120","9.668473243713379","9.668473243713379","9.668473243713379"
"2221","9.670856475830078","9.670856475830078","9.670856475830078"
"2322","9.53577995300293","9.53577995300293","9.53577995300293"
"2423","9.63347339630127","9.63347339630127","9.63347339630127"
"2524","9.600164413452148","9.600164413452148","9.600164413452148"
"2625","9.581487655639648","9.581487655639648","9.581487655639648"
"2726","9.481900215148926","9.481900215148926","9.481900215148926"
"2827","9.600561141967773","9.600561141967773","9.600561141967773"
"2928","9.648245811462402","9.648245811462402","9.648245811462402"
"3029","9.661050796508789","9.661050796508789","9.661050796508789"
"3130","9.662995338439941","9.662995338439941","9.662995338439941"
"3231","9.671893119812012","9.671893119812012","9.671893119812012"
"3332","9.652057647705078","9.652057647705078","9.652057647705078"
"3433","9.632678985595703","9.632678985595703","9.632678985595703"
"3534","9.652754783630371","9.652754783630371","9.652754783630371"
"3635","9.67981243133545","9.67981243133545","9.67981243133545"
"3736","9.718396186828613","9.718396186828613","9.718396186828613"
"3837","9.635941505432129","9.635941505432129","9.635941505432129"
"3938","9.709171295166016","9.709171295166016","9.709171295166016"
"4039","9.691413879394531","9.691413879394531","9.691413879394531"
"4140","9.681735038757324","9.681735038757324","9.681735038757324"
"4241","9.654219627380371","9.654219627380371","9.654219627380371"
"4342","9.604862213134766","9.604862213134766","9.604862213134766"
"4443","9.595510482788086","9.595510482788086","9.595510482788086"
"4544","9.641816139221191","9.641816139221191","9.641816139221191"
"4645","9.625265121459961","9.625265121459961","9.625265121459961"
"4746","9.614699363708496","9.614699363708496","9.614699363708496"
"4847","9.606863975524902","9.606863975524902","9.606863975524902"
"4948","9.643172264099121","9.643172264099121","9.643172264099121"
"5049","9.671220779418945","9.671220779418945","9.671220779418945"
"5150","9.611368179321289","9.611368179321289","9.611368179321289"
"5251","9.674603462219238","9.674603462219238","9.674603462219238"
"5352","9.607494354248047","9.607494354248047","9.607494354248047"
"5453","9.670616149902344","9.670616149902344","9.670616149902344"
"5554","9.606553077697754","9.606553077697754","9.606553077697754"
"5655","9.628026962280273","9.628026962280273","9.628026962280273"
"5756","9.612298965454102","9.612298965454102","9.612298965454102"
