"Step","BPTT - eval/mean_reward","BPTT - eval/mean_reward__MIN","BPTT - eval/mean_reward__MAX"
"100","11.674460411071777","11.674460411071777","11.674460411071777"
"201","11.900099754333496","11.900099754333496","11.900099754333496"
"302","12.033193588256836","12.033193588256836","12.033193588256836"
"403","11.990863800048828","11.990863800048828","11.990863800048828"
"504","11.979414939880371","11.979414939880371","11.979414939880371"
"605","13.271846771240234","13.271846771240234","13.271846771240234"
"706","14.3179931640625","14.3179931640625","14.3179931640625"
"807","14.539220809936523","14.539220809936523","14.539220809936523"
"908","14.875815391540527","14.875815391540527","14.875815391540527"
"1009","15.251154899597168","15.251154899597168","15.251154899597168"
"1110","15.323817253112793","15.323817253112793","15.323817253112793"
"1211","15.77511978149414","15.77511978149414","15.77511978149414"
"1312","12.044577598571777","12.044577598571777","12.044577598571777"
"1413","14.364511489868164","14.364511489868164","14.364511489868164"
"1514","14.841538429260254","14.841538429260254","14.841538429260254"
"1615","15.105534553527832","15.105534553527832","15.105534553527832"
"1716","14.957712173461914","14.957712173461914","14.957712173461914"
"1817","16.439668655395508","16.439668655395508","16.439668655395508"
"1918","17.19672203063965","17.19672203063965","17.19672203063965"
"2019","16.009117126464844","16.009117126464844","16.009117126464844"
"2120","16.39548110961914","16.39548110961914","16.39548110961914"
"2221","17.3944149017334","17.3944149017334","17.3944149017334"
"2322","17.61833953857422","17.61833953857422","17.61833953857422"
"2423","17.670726776123047","17.670726776123047","17.670726776123047"
"2524","17.712461471557617","17.712461471557617","17.712461471557617"
"2625","16.561384201049805","16.561384201049805","16.561384201049805"
"2726","17.891193389892578","17.891193389892578","17.891193389892578"
"2827","17.825279235839844","17.825279235839844","17.825279235839844"
"2928","17.802459716796875","17.802459716796875","17.802459716796875"
"3029","18.222644805908203","18.222644805908203","18.222644805908203"
"3130","18.12096405029297","18.12096405029297","18.12096405029297"
"3231","18.366260528564453","18.366260528564453","18.366260528564453"
"3332","18.56028938293457","18.56028938293457","18.56028938293457"
"3433","17.487102508544922","17.487102508544922","17.487102508544922"
"3534","18.67212677001953","18.67212677001953","18.67212677001953"
"3635","18.30721664428711","18.30721664428711","18.30721664428711"
"3736","18.19450569152832","18.19450569152832","18.19450569152832"
"3837","18.691965103149414","18.691965103149414","18.691965103149414"
"3938","18.474288940429688","18.474288940429688","18.474288940429688"
"4039","18.810382843017578","18.810382843017578","18.810382843017578"
"4140","18.791526794433594","18.791526794433594","18.791526794433594"
"4241","19.006690979003906","19.006690979003906","19.006690979003906"
"4342","19.13402557373047","19.13402557373047","19.13402557373047"
"4443","19.203184127807617","19.203184127807617","19.203184127807617"
"4544","18.63628578186035","18.63628578186035","18.63628578186035"
"4645","19.177278518676758","19.177278518676758","19.177278518676758"
"4746","19.02495574951172","19.02495574951172","19.02495574951172"
"4847","19.197166442871094","19.197166442871094","19.197166442871094"
"4948","19.418231964111328","19.418231964111328","19.418231964111328"
"5049","18.27109146118164","18.27109146118164","18.27109146118164"
"5150","19.33599090576172","19.33599090576172","19.33599090576172"
"5251","19.254573822021484","19.254573822021484","19.254573822021484"
"5352","19.105287551879883","19.105287551879883","19.105287551879883"
"5453","19.540205001831055","19.540205001831055","19.540205001831055"
"5554","19.300621032714844","19.300621032714844","19.300621032714844"
"5655","19.563671112060547","19.563671112060547","19.563671112060547"
"5756","19.56546401977539","19.56546401977539","19.56546401977539"
"5857","19.425966262817383","19.425966262817383","19.425966262817383"
"5958","17.982303619384766","17.982303619384766","17.982303619384766"
"6059","19.5037784576416","19.5037784576416","19.5037784576416"
"6160","18.88719940185547","18.88719940185547","18.88719940185547"
"6261","18.98956298828125","18.98956298828125","18.98956298828125"
"6362","19.794614791870117","19.794614791870117","19.794614791870117"
"6463","19.748945236206055","19.748945236206055","19.748945236206055"
"6564","18.747220993041992","18.747220993041992","18.747220993041992"
"6665","19.434812545776367","19.434812545776367","19.434812545776367"
"6766","19.403820037841797","19.403820037841797","19.403820037841797"
"6867","19.825674057006836","19.825674057006836","19.825674057006836"
"6968","19.936695098876953","19.936695098876953","19.936695098876953"
"7069","19.84600830078125","19.84600830078125","19.84600830078125"
"7170","19.610185623168945","19.610185623168945","19.610185623168945"
"7271","19.646717071533203","19.646717071533203","19.646717071533203"
"7372","19.322546005249023","19.322546005249023","19.322546005249023"
"7473","19.912410736083984","19.912410736083984","19.912410736083984"
"7574","19.853609085083008","19.853609085083008","19.853609085083008"
"7675","19.411853790283203","19.411853790283203","19.411853790283203"
"7776","19.48931312561035","19.48931312561035","19.48931312561035"
"7877","20.093643188476562","20.093643188476562","20.093643188476562"
"7978","19.362472534179688","19.362472534179688","19.362472534179688"
"8079","19.990663528442383","19.990663528442383","19.990663528442383"
"8180","19.788084030151367","19.788084030151367","19.788084030151367"
"8281","20.108129501342773","20.108129501342773","20.108129501342773"
"8382","20.087072372436523","20.087072372436523","20.087072372436523"
"8483","19.96277618408203","19.96277618408203","19.96277618408203"
"8584","20.06192398071289","20.06192398071289","20.06192398071289"
"8685","19.686389923095703","19.686389923095703","19.686389923095703"
"8786","19.83983612060547","19.83983612060547","19.83983612060547"
"8887","20.003395080566406","20.003395080566406","20.003395080566406"
"8988","19.667236328125","19.667236328125","19.667236328125"
"9089","20.2012882232666","20.2012882232666","20.2012882232666"
"9190","20.220579147338867","20.220579147338867","20.220579147338867"
"9291","20.044841766357422","20.044841766357422","20.044841766357422"
"9392","20.267780303955078","20.267780303955078","20.267780303955078"
"9493","20.303783416748047","20.303783416748047","20.303783416748047"
"9594","20.272871017456055","20.272871017456055","20.272871017456055"
"9695","20.029617309570312","20.029617309570312","20.029617309570312"
"9796","20.23035430908203","20.23035430908203","20.23035430908203"
"9897","20.016544342041016","20.016544342041016","20.016544342041016"
"9998","20.26093101501465","20.26093101501465","20.26093101501465"
"10099","20.321674346923828","20.321674346923828","20.321674346923828"
"10200","20.323820114135742","20.323820114135742","20.323820114135742"
"10301","20.123674392700195","20.123674392700195","20.123674392700195"
"10402","19.525169372558594","19.525169372558594","19.525169372558594"
"10503","20.328872680664062","20.328872680664062","20.328872680664062"
"10604","19.896282196044922","19.896282196044922","19.896282196044922"
"10705","20.456619262695312","20.456619262695312","20.456619262695312"
"10806","20.462451934814453","20.462451934814453","20.462451934814453"
"10907","19.61634063720703","19.61634063720703","19.61634063720703"
"11008","20.510944366455078","20.510944366455078","20.510944366455078"
"11109","20.606727600097656","20.606727600097656","20.606727600097656"
"11210","20.431875228881836","20.431875228881836","20.431875228881836"
"11311","20.096590042114258","20.096590042114258","20.096590042114258"
"11412","19.433176040649414","19.433176040649414","19.433176040649414"
"11513","20.410173416137695","20.410173416137695","20.410173416137695"
"11614","20.137704849243164","20.137704849243164","20.137704849243164"
"11715","20.38103485107422","20.38103485107422","20.38103485107422"
"11816","20.601343154907227","20.601343154907227","20.601343154907227"
"11917","20.645034790039062","20.645034790039062","20.645034790039062"
"12018","20.482948303222656","20.482948303222656","20.482948303222656"
"12119","20.423904418945312","20.423904418945312","20.423904418945312"
"12220","20.14574432373047","20.14574432373047","20.14574432373047"
"12321","20.79253387451172","20.79253387451172","20.79253387451172"
"12422","20.730009078979492","20.730009078979492","20.730009078979492"
"12523","20.549314498901367","20.549314498901367","20.549314498901367"
"12624","20.80130386352539","20.80130386352539","20.80130386352539"
"12725","20.841289520263672","20.841289520263672","20.841289520263672"
"12826","19.774324417114258","19.774324417114258","19.774324417114258"
"12927","20.99822425842285","20.99822425842285","20.99822425842285"
"13028","20.933500289916992","20.933500289916992","20.933500289916992"
