"Step","BPTT - eval/mean_reward","BPTT - eval/mean_reward__MIN","BPTT - eval/mean_reward__MAX"
"100","10.982651710510254","10.982651710510254","10.982651710510254"
"201","10.923406600952148","10.923406600952148","10.923406600952148"
"302","10.997958183288574","10.997958183288574","10.997958183288574"
"403","11.013925552368164","11.013925552368164","11.013925552368164"
"504","10.989829063415527","10.989829063415527","10.989829063415527"
"605","11.04599380493164","11.04599380493164","11.04599380493164"
"706","10.948966026306152","10.948966026306152","10.948966026306152"
"807","10.958171844482422","10.958171844482422","10.958171844482422"
"908","10.968022346496582","10.968022346496582","10.968022346496582"
"1009","10.891249656677246","10.891249656677246","10.891249656677246"
"1110","11.002115249633789","11.002115249633789","11.002115249633789"
"1211","10.914386749267578","10.914386749267578","10.914386749267578"
"1312","11.027050018310547","11.027050018310547","11.027050018310547"
"1413","10.931051254272461","10.931051254272461","10.931051254272461"
"1514","11.025182723999023","11.025182723999023","11.025182723999023"
"1615","11.007741928100586","11.007741928100586","11.007741928100586"
"1716","10.938087463378906","10.938087463378906","10.938087463378906"
"1817","10.937397003173828","10.937397003173828","10.937397003173828"
"1918","10.935473442077637","10.935473442077637","10.935473442077637"
"2019","11.012324333190918","11.012324333190918","11.012324333190918"
"2120","10.915617942810059","10.915617942810059","10.915617942810059"
"2221","10.954030990600586","10.954030990600586","10.954030990600586"
"2322","10.965173721313477","10.965173721313477","10.965173721313477"
"2423","11.043362617492676","11.043362617492676","11.043362617492676"
"2524","10.980839729309082","10.980839729309082","10.980839729309082"
"2625","10.9225492477417","10.9225492477417","10.9225492477417"
"2726","10.99705696105957","10.99705696105957","10.99705696105957"
"2827","10.998420715332031","10.998420715332031","10.998420715332031"
"2928","11.011667251586914","11.011667251586914","11.011667251586914"
"3029","10.948432922363281","10.948432922363281","10.948432922363281"
"3130","10.953788757324219","10.953788757324219","10.953788757324219"
"3231","11.054697036743164","11.054697036743164","11.054697036743164"
"3332","10.981006622314453","10.981006622314453","10.981006622314453"
"3433","10.939321517944336","10.939321517944336","10.939321517944336"
"3534","11.020820617675781","11.020820617675781","11.020820617675781"
"3635","10.940805435180664","10.940805435180664","10.940805435180664"
"3736","11.009668350219727","11.009668350219727","11.009668350219727"
"3837","10.9237642288208","10.9237642288208","10.9237642288208"
"3938","10.986703872680664","10.986703872680664","10.986703872680664"
"4039","11.008596420288086","11.008596420288086","11.008596420288086"
"4140","10.991181373596191","10.991181373596191","10.991181373596191"
"4241","10.8680419921875","10.8680419921875","10.8680419921875"
"4342","10.922870635986328","10.922870635986328","10.922870635986328"
"4443","10.909640312194824","10.909640312194824","10.909640312194824"
"4544","10.987271308898926","10.987271308898926","10.987271308898926"
"4645","10.990431785583496","10.990431785583496","10.990431785583496"
"4746","10.89251708984375","10.89251708984375","10.89251708984375"
"4847","10.988617897033691","10.988617897033691","10.988617897033691"
"4948","11.022427558898926","11.022427558898926","11.022427558898926"
"5049","10.956838607788086","10.956838607788086","10.956838607788086"
"5150","11.033965110778809","11.033965110778809","11.033965110778809"
"5251","11.021648406982422","11.021648406982422","11.021648406982422"
"5352","10.97244644165039","10.97244644165039","10.97244644165039"
"5453","10.945542335510254","10.945542335510254","10.945542335510254"
"5554","10.93027114868164","10.93027114868164","10.93027114868164"
"5655","11.028676986694336","11.028676986694336","11.028676986694336"
"5756","10.966283798217773","10.966283798217773","10.966283798217773"
"5857","11.037336349487305","11.037336349487305","11.037336349487305"
"5958","10.97796630859375","10.97796630859375","10.97796630859375"
"6059","11.046207427978516","11.046207427978516","11.046207427978516"
"6160","10.965832710266113","10.965832710266113","10.965832710266113"
"6261","10.9638671875","10.9638671875","10.9638671875"
"6362","10.953681945800781","10.953681945800781","10.953681945800781"
"6463","10.947144508361816","10.947144508361816","10.947144508361816"
"6564","10.908734321594238","10.908734321594238","10.908734321594238"
"6665","11.0018949508667","11.0018949508667","11.0018949508667"
"6766","10.915392875671387","10.915392875671387","10.915392875671387"
"6867","10.962102890014648","10.962102890014648","10.962102890014648"
"6968","10.96109390258789","10.96109390258789","10.96109390258789"
"7069","10.999377250671387","10.999377250671387","10.999377250671387"
"7170","10.985342025756836","10.985342025756836","10.985342025756836"
"7271","10.981074333190918","10.981074333190918","10.981074333190918"
"7372","10.893507957458496","10.893507957458496","10.893507957458496"
"7473","10.939367294311523","10.939367294311523","10.939367294311523"
"7574","10.99972152709961","10.99972152709961","10.99972152709961"
"7675","10.990111351013184","10.990111351013184","10.990111351013184"
"7776","11.043871879577637","11.043871879577637","11.043871879577637"
"7877","10.9540433883667","10.9540433883667","10.9540433883667"
"7978","10.940359115600586","10.940359115600586","10.940359115600586"
"8079","10.950631141662598","10.950631141662598","10.950631141662598"
"8180","10.97594928741455","10.97594928741455","10.97594928741455"
"8281","11.027297019958496","11.027297019958496","11.027297019958496"
"8382","10.933675765991211","10.933675765991211","10.933675765991211"
"8483","10.987787246704102","10.987787246704102","10.987787246704102"
"8584","10.919323921203613","10.919323921203613","10.919323921203613"
"8685","10.94521713256836","10.94521713256836","10.94521713256836"
"8786","11.025764465332031","11.025764465332031","11.025764465332031"
"8887","10.94122314453125","10.94122314453125","10.94122314453125"
