iteration,reward
1137,-11.5
1138,-13.0
1139,-13.5
1140,-13.0
1141,-12.5
1142,-11.0
1143,-16.5
1144,-18.0
1145,-12.5
1146,-13.0
1147,-12.5
1148,-11.0
1149,-12.0
1150,-13.5
1151,-11.0
1152,-16.5
1153,-17.0
1154,-22.0
1155,-15.5
1156,-14.0
1157,-21.0
1158,-13.0
1159,-11.5
1160,-13.5
1161,-13.5
1162,-16.0
1163,-13.0
1164,-11.0
1165,-12.0
1166,-14.5
1167,-12.0
1168,-13.0
1169,-12.0
1170,-11.5
1171,-11.5
1172,-13.0
1173,-14.0
1174,-15.0
1175,-18.5
1176,-18.0
1177,-13.0
1178,-12.5
1179,-10.0
1180,-11.0
1181,-11.5
1182,-15.5
1183,-26.5
1184,-13.0
1185,-11.0
1186,-9.5
1187,-13.5
1188,-10.5
1189,-10.5
1190,-9.5
1191,-10.0
1192,-11.0
1193,-11.5
1194,-12.5
1195,-12.0
1196,-15.5
1197,-12.0
1198,-9.0
1199,-17.5
1200,-13.5
1201,-17.0
1202,-10.5
1203,-10.5
1204,-10.0
1205,-10.0
1206,-9.5
1207,-12.0
1208,-15.5
1209,-12.0
1210,-10.5
1211,-11.5
1212,-12.5
1213,-11.0
1214,-10.5
1215,-10.5
1216,-11.0
1217,-11.5
1218,-12.0
1219,-12.0
1220,-14.5
1221,-12.5
1222,-14.0
1223,-14.0
1224,-13.0
1225,-14.5
1226,-15.5
1227,-18.0
1228,-15.5
1229,-15.0
1230,-17.5
1231,-16.5
1232,-13.0
1233,-14.0
1234,-15.0
1235,-15.5
1236,-18.0
1237,-17.5
1238,-16.5
1239,-17.0
1240,-13.5
1241,-13.5
1242,-13.5
1243,-14.5
1244,-15.0
1245,-14.5
1246,-13.5
1247,-14.0
1248,-16.5
1249,-19.5
1250,-18.5
1251,-17.0
1252,-20.0
1253,-18.0
1254,-19.5
1255,-22.0
1256,-22.0
1257,-22.5
1258,-22.0
1259,-18.0
1260,-11.0
1261,-9.5
1262,-10.0
1263,-15.0
1264,-16.5
1265,-16.5
1266,-15.5
1267,-13.5
1268,-11.0
1269,-19.0
1270,-12.5
1271,-13.0
1272,-13.0
1273,-18.5
1274,-14.5
1275,-18.5
1276,-16.0
1277,-14.5
1278,-12.5
1279,-9.0
1280,-9.0
1281,-12.5
1282,-10.5
1283,-10.5
1284,-14.0
1285,-13.0
1286,-10.0
1287,-8.0
1288,-12.0
1289,-10.0
1290,-10.0
1291,-13.0
1292,-13.5
1293,-11.5
1294,-10.5
1295,-11.0
1296,-10.0
1297,-11.0
1298,-11.0
1299,-12.5
1300,-17.0
1301,-15.0
1302,-14.5
1303,-12.0
1304,-13.5
1305,-14.5
1306,-12.0
1307,-10.0
1308,-18.0
1309,-17.0
1310,-11.0
1311,-9.5
1312,-12.0
1313,-10.5
1314,-10.5
1315,-10.5
1316,-10.5
1317,-11.0
1318,-11.5
1319,-10.5
1320,-10.5
1321,-10.5
1322,-10.0
1323,-9.5
1324,-11.0
1325,-10.5
1326,-12.5
1327,-12.0
1328,-11.0
1329,-13.0
1330,-16.5
1331,-9.5
1332,-11.5
1333,-11.0
1334,-12.0
1335,-11.5
1336,-11.0
1337,-13.0
1338,-20.0
1339,-11.0
1340,-11.0
1341,-10.0
1342,-10.0
1343,-10.0
1344,-22.5
1345,-13.0
1346,-15.5
1347,-11.0
1348,-11.5
1349,-10.5
1350,-11.5
1351,-11.0
1352,-12.0
1353,-12.5
1354,-12.5
1355,-12.5
1356,-13.0
1357,-14.0
1358,-12.5
1359,-11.0
1360,-10.5
1361,-11.0
1362,-9.5
1363,-10.5
1364,-10.5
1365,-10.5
1366,-12.0
1367,-15.0
1368,-11.0
1369,-14.0
1370,-13.0
1371,-12.5
1372,-14.5
1373,-10.5
1374,-12.0
1375,-10.5
1376,-10.5
1377,-13.0
1378,-13.0
1379,-16.5
1380,-13.5
1381,-20.5
1382,-13.5
1383,-13.0
1384,-16.0
1385,-14.0
1386,-18.5
1387,-13.5
1388,-17.5
1389,-11.5
1390,-9.0
1391,-10.5
1392,-11.0
1393,-9.5
1394,-15.0
1395,-11.5
1396,-11.0
1397,-10.5
1398,-10.5
1399,-9.5
1400,-10.5
1401,-9.5
1402,-8.5
1403,-10.5
1404,-12.5
1405,-12.5
1406,-12.0
1407,-11.0
1408,-10.0
1409,-10.5
1410,-9.5
1411,-12.5
1412,-11.5
1413,-14.0
1414,-13.0
1415,-10.5
1416,-12.0
1417,-12.5
1418,-11.0
1419,-12.0
1420,-11.5
1421,-11.0
1422,-9.5
1423,-12.0
1424,-10.0
1425,-9.5
1426,-15.0
1427,-15.0
1428,-13.0
1429,-17.0
1430,-14.0
1431,-9.5
1432,-10.0
1433,-9.0
1434,-20.5
1435,-14.0
1436,-12.5
1437,-15.0
1438,-17.5
1439,-15.5
1440,-13.5
1441,-15.5
1442,-12.5
1443,-11.5
1444,-14.0
1445,-11.0
1446,-12.5
1447,-12.0
1448,-19.0
1449,-14.5
1450,-12.5
1451,-10.5
1452,-12.5
1453,-11.0
1454,-9.0
1455,-15.5
1456,-11.0
1457,-13.5
1458,-12.0
1459,-12.0
1460,-11.0
1461,-13.5
1462,-18.5
1463,-12.5
1464,-10.0
1465,-13.0
1466,-10.0
1467,-11.5
1468,-11.5
1469,-17.5
1470,-16.5
1471,-10.0
1472,-11.0
1473,-13.0
1474,-12.5
1475,-9.0
1476,-9.5
1477,-11.0
1478,-12.0
1479,-11.0
1480,-12.0
1481,-12.0
1482,-11.5
1483,-12.0
1484,-16.0
1485,-14.0
1486,-12.5
1487,-12.0
1488,-9.5
1489,-10.5
1490,-10.5
1491,-13.5
1492,-14.5
1493,-14.0
1494,-10.0
1495,-14.0
1496,-10.5
1497,-9.5
1498,-10.5
1499,-9.5
1500,-8.5
1501,-8.5
1502,-9.0
1503,-10.0
1504,-8.5
1505,-10.5
1506,-10.5
1507,-10.5
1508,-11.0
1509,-12.0
1510,-11.5
1511,-12.5
1512,-11.0
1513,-14.5
1514,-10.0
1515,-10.5
1516,-10.0
1517,-11.0
1518,-10.0
1519,-10.0
1520,-10.0
1521,-10.0
1522,-10.5
1523,-9.5
1524,-10.0
1525,-11.0
1526,-11.5
1527,-10.0
1528,-11.0
1529,-11.5
1530,-14.0
1531,-13.0
1532,-13.0
1533,-12.5
1534,-10.0
1535,-8.5
1536,-8.5
1537,-9.5
1538,-10.0
1539,-11.5
1540,-20.5
1541,-11.0
1542,-15.5
1543,-11.0
1544,-10.0
1545,-14.5
1546,-10.0
1547,-14.5
1548,-12.0
1549,-14.5
1550,-11.5
1551,-13.0
1552,-13.0
1553,-12.5
1554,-18.5
1555,-9.0
1556,-9.5
1557,-12.5
1558,-12.5
1559,-17.5
1560,-11.0
1561,-13.5
1562,-12.0
1563,-11.0
1564,-10.0
1565,-10.5
1566,-11.5
1567,-13.5
1568,-16.0
1569,-10.5
1570,-10.0
1571,-10.0
1572,-12.5
1573,-11.0
1574,-12.0
1575,-12.5
1576,-10.0
1577,-9.5
1578,-10.0
1579,-11.0
1580,-13.5
1581,-14.0
1582,-12.5
1583,-14.5
1584,-10.0
1585,-10.0
1586,-13.0
1587,-12.5
1588,-12.5
1589,-11.0
1590,-9.0
1591,-9.5
1592,-9.0
1593,-9.0
1594,-9.5
1595,-10.5
1596,-12.0
1597,-13.5
1598,-15.5
1599,-11.5
1600,-25.5
1601,-11.5
1602,-11.5
1603,-10.0
1604,-12.5
1605,-11.0
1606,-13.0
1607,-11.5
1608,-11.5
1609,-10.0
1610,-10.0
1611,-10.0
1612,-10.5
1613,-10.5
1614,-11.0
1615,-13.0
1616,-10.5
1617,-9.5
1618,-10.0
1619,-8.5
1620,-9.0
1621,-9.5
1622,-10.5
1623,-9.5
1624,-12.5
1625,-10.5
1626,-10.5
1627,-11.0
1628,-10.5
1629,-11.0
1630,-10.5
1631,-12.5
1632,-16.0
1633,-13.0
1634,-15.5
1635,-17.5
1636,-12.0
1637,-13.0
1638,-12.5
1639,-11.0
1640,-10.5
1641,-11.0
1642,-13.5
1643,-10.0
1644,-9.5
1645,-10.5
1646,-10.5
1647,-12.5
1648,-10.5
1649,-13.0
1650,-14.0
1651,-13.0
1652,-13.0
1653,-15.5
1654,-13.0
1655,-10.0
1656,-11.0
1657,-10.0
1658,-11.0
1659,-12.5
1660,-12.5
1661,-18.5
1662,-14.0
1663,-10.5
1664,-11.0
1665,-10.5
1666,-10.0
1667,-11.5
1668,-12.5
1669,-13.0
1670,-12.0
1671,-11.5
1672,-13.0
1673,-9.0
1674,-8.5
1675,-8.5
1676,-9.0
1677,-11.0
1678,-12.0
1679,-13.5
1680,-12.5
1681,-15.0
1682,-14.0
1683,-9.0
1684,-10.0
1685,-10.5
1686,-12.5
1687,-10.5
1688,-11.0
1689,-10.5
1690,-11.5
1691,-12.5
1692,-10.0
1693,-10.0
1694,-9.5
1695,-9.5
1696,-11.0
1697,-10.5
1698,-11.5
1699,-14.5
1700,-13.0
1701,-13.0
1702,-12.5
1703,-13.0
1704,-13.5
1705,-18.5
1706,-16.5
1707,-14.5
1708,-19.0
1709,-17.0
1710,-13.0
1711,-10.5
1712,-11.5
1713,-13.0
1714,-10.0
1715,-18.5
1716,-12.0
1717,-12.0
1718,-13.0
1719,-13.0
1720,-9.0
1721,-12.5
1722,-18.0
1723,-12.5
1724,-13.5
1725,-16.5
1726,-12.5
1727,-12.5
1728,-12.5
1729,-13.0
1730,-20.0
1731,-9.0
1732,-11.0
1733,-9.0
1734,-9.0
1735,-11.5
1736,-13.0
1737,-13.0
1738,-14.0
1739,-14.0
1740,-13.0
1741,-13.0
1742,-14.0
1743,-12.0
1744,-12.0
1745,-14.0
1746,-12.0
1747,-17.5
1748,-17.0
1749,-17.0
1750,-11.0
1751,-11.0
1752,-9.5
1753,-11.0
1754,-13.0
1755,-12.5
1756,-13.5
1757,-11.0
1758,-12.5
1759,-14.5
1760,-10.0
1761,-10.5
1762,-10.5
1763,-11.0
1764,-13.0
1765,-14.0
1766,-13.5
1767,-14.0
1768,-10.0
1769,-12.0
1770,-12.0
1771,-14.5
1772,-15.0
1773,-13.0
1774,-11.0
1775,-14.5
1776,-11.0
1777,-13.5
1778,-10.0
1779,-9.5
1780,-13.5
1781,-12.5
1782,-12.5
1783,-15.0
1784,-9.5
1785,-9.5
1786,-11.5
1787,-11.0
1788,-11.0
1789,-12.5
1790,-10.0
1791,-10.5
1792,-11.0
1793,-10.5
1794,-12.0
1795,-9.5
1796,-12.0
1797,-9.0
1798,-12.0
1799,-14.0
1800,-13.0
1801,-17.0
1802,-10.5
1803,-13.5
1804,-13.5
1805,-15.0
1806,-11.5
1807,-11.5
1808,-14.0
1809,-12.0
1810,-14.0
1811,-12.0
1812,-14.0
1813,-10.0
1814,-10.0
1815,-11.0
1816,-11.0
1817,-14.5
1818,-14.5
1819,-17.0
1820,-9.5
1821,-9.5
1822,-9.0
1823,-9.0
1824,-11.0
1825,-12.5
1826,-11.5
1827,-10.5
1828,-11.0
1829,-12.5
1830,-14.0
1831,-11.0
1832,-11.5
1833,-9.0
1834,-10.0
1835,-13.5
1836,-12.0
1837,-13.0
1838,-11.5
1839,-14.5
1840,-11.5
1841,-13.0
1842,-11.5
1843,-13.5
1844,-9.0
1845,-9.5
1846,-9.0
1847,-10.0
1848,-13.0
1849,-13.5
1850,-11.5
1851,-13.5
1852,-9.5
1853,-12.0
1854,-12.5
1855,-11.5
1856,-15.0
1857,-12.0
1858,-14.0
1859,-10.5
1860,-9.5
1861,-9.0
1862,-10.0
1863,-13.0
1864,-13.5
1865,-10.5
1866,-11.0
1867,-13.5
1868,-9.0
1869,-11.5
1870,-10.5
1871,-10.0
1872,-11.0
1873,-11.0
