iteration,reward
174,-78.0
175,-75.5
176,-75.5
177,-75.5
178,-81.5
179,-78.25
180,-54.25
181,-49.0
182,-80.75
183,-75.75
184,-57.0
185,-76.25
186,-62.75
187,-79.75
188,-75.75
189,-60.75
190,-60.0
191,-75.5
192,-78.5
193,-87.75
194,-75.75
195,-75.5
196,-83.75
197,-82.75
198,-60.75
199,-82.0
200,-75.75
201,-85.25
202,-75.5
203,-75.5
204,-82.5
205,-75.5
206,-75.5
207,-75.5
208,-85.25
209,-80.25
210,-80.75
211,-75.5
212,-57.5
213,-77.25
214,-76.5
215,-75.5
216,-76.0
217,-75.75
218,-78.5
219,-75.75
220,-77.25
221,-55.0
222,-56.5
223,-61.25
224,-83.0
225,-75.5
226,-62.5
227,-57.5
228,-78.25
229,-76.25
230,-77.5
231,-75.5
232,-75.5
233,-80.25
234,-78.75
235,-80.5
236,-78.25
237,-76.75
238,-77.25
239,-78.5
240,-83.25
241,-75.5
242,-75.5
243,-78.5
244,-76.75
245,-76.25
246,-77.25
247,-85.25
248,-80.0
249,-76.75
250,-77.5
251,-85.0
252,-61.5
253,-76.25
254,-64.75
255,-79.5
256,-80.5
257,-75.75
258,-76.25
259,-58.75
260,-80.0
261,-76.5
262,-76.75
263,-75.5
264,-76.5
265,-76.25
266,-78.0
267,-76.75
268,-76.75
269,-52.75
270,-85.25
271,-78.75
272,-76.75
273,-78.25
274,-76.25
275,-77.25
276,-59.0
277,-76.25
278,-78.0
279,-79.5
280,-75.75
281,-62.5
282,-75.75
283,-56.0
284,-85.5
285,-53.25
286,-86.5
287,-78.5
288,-54.25
289,-64.25
290,-56.0
291,-78.0
292,-54.25
293,-80.75
294,-76.5
295,-59.25
296,-80.75
297,-77.75
298,-83.25
299,-78.25
300,-53.25
301,-80.0
302,-54.75
303,-58.25
304,-54.75
305,-62.0
306,-78.5
307,-61.75
308,-78.0
309,-86.25
310,-94.25
311,-80.25
312,-52.0
313,-75.5
314,-79.25
315,-75.5
316,-75.5
317,-77.5
318,-75.75
319,-83.75
320,-51.5
321,-98.0
322,-60.75
323,-77.25
324,-67.5
325,-81.5
326,-84.25
327,-58.75
328,-78.5
329,-54.25
330,-76.25
331,-75.75
332,-86.0
333,-86.75
334,-68.75
335,-54.75
336,-76.0
337,-82.75
338,-75.75
339,-62.75
340,-75.75
341,-82.0
342,-76.25
343,-76.75
344,-64.75
345,-51.0
346,-75.75
347,-60.0
348,-82.0
349,-92.75
350,-75.5
351,-78.25
352,-75.5
353,-75.5
354,-84.0
355,-75.5
356,-77.0
357,-75.5
358,-55.75
359,-75.5
360,-79.0
361,-53.5
362,-62.5
363,-79.0
364,-75.5
365,-52.0
366,-83.75
367,-75.5
368,-87.25
369,-77.25
370,-75.5
371,-82.0
372,-81.0
373,-91.5
374,-86.5
375,-75.5
376,-60.5
377,-55.25
378,-61.25
379,-81.75
380,-80.75
381,-77.75
382,-78.5
383,-75.75
384,-81.5
385,-100.0
386,-66.0
387,-76.0
388,-68.75
389,-92.25
390,-58.5
391,-83.0
392,-70.75
393,-57.25
394,-80.25
395,-80.75
396,-46.5
397,-61.0
398,-86.5
399,-82.25
400,-76.25
401,-95.25
402,-64.5
403,-58.25
404,-54.75
405,-58.75
406,-52.0
407,-52.25
408,-66.5
409,-59.25
410,-55.0
411,-40.0
412,-56.75
413,-50.5
414,-62.0
415,-32.0
416,-56.25
417,-82.0
418,-75.5
419,-75.5
420,-75.5
421,-75.5
422,-80.25
423,-75.5
424,-80.25
425,-79.75
426,-42.0
427,-55.75
428,-54.25
429,-64.5
430,-76.5
431,-84.5
432,-66.0
433,-68.75
434,-47.0
435,-65.0
436,-65.5
437,-65.0
438,-54.75
439,-80.25
440,-75.5
441,-82.0
442,-58.0
443,-82.5
444,-56.25
445,-81.25
446,-55.75
447,-66.25
448,-47.75
449,-72.5
450,-58.75
451,-65.0
452,-79.75
453,-40.5
454,-39.75
455,-61.25
456,-53.5
457,-60.5
458,-42.25
459,-51.25
460,-58.25
461,-33.5
462,-59.5
463,-54.5
464,-50.5
465,-58.25
466,-40.75
467,-51.0
468,-76.25
469,-31.0
470,-34.75
471,-54.75
472,-48.25
473,-50.75
474,-37.0
475,-41.5
476,-38.5
477,-52.5
478,-38.5
479,-57.5
480,-37.0
481,-57.75
482,-62.0
483,-36.25
484,-50.75
485,-53.75
486,-71.0
487,-51.75
488,-63.75
489,-33.0
490,-35.0
491,-49.0
492,-53.75
493,-32.75
494,-78.0
495,-45.0
496,-74.0
497,-63.0
498,-36.75
499,-34.0
500,-43.75
501,-36.75
502,-33.75
503,-75.5
504,-56.0
505,-54.25
506,-56.0
507,-61.0
508,-42.5
509,-39.75
510,-41.75
511,-55.75
512,-47.25
513,-52.75
514,-39.5
515,-59.75
516,-58.5
517,-57.25
518,-56.0
519,-58.0
520,-65.25
521,-42.5
522,-61.25
523,-50.75
524,-45.5
525,-44.5
526,-40.25
527,-49.25
528,-46.25
529,-41.0
530,-32.25
531,-48.25
532,-40.25
533,-58.25
534,-46.0
535,-63.75
536,-65.5
537,-77.25
538,-76.5
539,-75.5
540,-58.0
541,-43.75
542,-47.0
543,-39.25
544,-40.5
545,-40.0
546,-39.25
547,-55.5
548,-36.25
549,-44.0
550,-45.0
551,-45.5
552,-39.5
553,-54.25
554,-52.25
555,-43.75
556,-72.5
557,-48.75
558,-49.0
559,-56.75
560,-54.75
561,-53.5
562,-65.75
563,-50.5
564,-51.0
565,-38.5
566,-69.5
567,-41.0
568,-65.5
569,-62.0
570,-47.0
571,-40.0
572,-67.0
573,-76.0
574,-75.5
575,-76.0
576,-76.0
577,-75.75
578,-75.5
579,-55.75
580,-84.5
581,-80.5
582,-89.5
583,-78.75
584,-75.5
585,-78.0
586,-78.25
587,-77.5
588,-78.25
589,-53.75
590,-65.0
591,-59.0
592,-100.0
593,-82.0
594,-73.25
595,-55.5
596,-75.75
597,-53.5
598,-38.75
599,-76.0
600,-75.75
601,-76.0
602,-75.5
603,-75.5
604,-75.5
605,-75.5
606,-76.25
607,-75.5
608,-75.5
609,-77.25
610,-77.75
611,-75.5
612,-75.5
613,-78.5
614,-77.0
615,-79.0
616,-75.5
617,-76.5
618,-75.5
619,-75.75
620,-61.5
621,-58.75
622,-57.0
623,-75.5
624,-75.5
625,-53.0
626,-75.5
627,-51.0
628,-78.0
629,-57.25
630,-54.0
631,-75.25
632,-58.25
633,-53.0
634,-75.5
635,-75.5
636,-75.5
637,-75.5
638,-75.5
639,-75.5
640,-75.5
641,-75.75
642,-60.25
643,-57.5
644,-52.5
645,-78.0
646,-53.5
647,-56.0
648,-53.25
649,-55.75
650,-53.5
651,-60.0
652,-53.0
653,-52.25
654,-52.75
655,-77.75
656,-55.75
657,-62.75
658,-53.25
659,-77.75
660,-75.5
661,-75.75
662,-75.75
663,-75.75
664,-76.5
665,-52.25
666,-54.75
667,-59.25
668,-30.75
669,-36.5
670,-51.75
671,-57.5
672,-53.0
673,-82.25
674,-58.0
675,-29.5
676,-53.5
677,-37.25
678,-37.5
679,-45.5
680,-39.25
681,-47.75
682,-52.75
683,-49.5
684,-44.5
685,-44.25
686,-59.0
687,-68.75
688,-38.25
689,-39.75
690,-59.75
691,-59.5
692,-51.75
693,-40.0
694,-52.0
695,-68.5
696,-54.25
697,-44.25
698,-48.5
699,-49.0
700,-51.5
701,-48.5
702,-36.5
703,-40.75
704,-55.25
705,-61.0
706,-54.25
707,-54.0
708,-53.25
709,-75.5
710,-53.75
711,-72.75
712,-63.75
713,-97.25
714,-67.25
715,-76.25
716,-75.75
717,-73.25
718,-77.25
719,-72.5
720,-79.25
721,-78.25
722,-56.25
723,-81.25
724,-53.0
725,-77.25
726,-76.5
727,-90.75
728,-75.5
729,-78.75
730,-64.25
731,-32.75
732,-54.5
733,-60.0
734,-56.5
735,-56.5
736,-55.75
737,-53.0
738,-52.75
739,-79.5
740,-54.0
741,-55.0
742,-79.75
743,-53.25
744,-55.5
745,-36.5
746,-31.25
747,-52.75
748,-62.75
749,-58.25
750,-53.5
751,-78.75
752,-57.5
753,-57.0
754,-81.5
755,-56.75
756,-58.5
757,-30.75
758,-54.75
759,-79.5
760,-55.75
761,-53.5
762,-60.25
763,-46.0
764,-100.0
765,-58.0
766,-66.0
767,-62.5
768,-60.25
769,-80.0
770,-88.5
771,-78.5
772,-76.0
773,-60.0
774,-77.5
775,-75.75
776,-75.75
777,-76.5
778,-33.75
779,-80.75
780,-78.0
781,-78.5
782,-51.5
783,-60.0
784,-59.25
785,-75.75
786,-76.5
787,-76.25
788,-78.5
789,-58.5
790,-79.5
791,-78.25
792,-53.0
793,-54.5
794,-77.5
795,-100.0
796,-46.5
797,-33.5
798,-76.5
799,-42.75
800,-75.5
801,-75.5
802,-52.0
803,-79.75
804,-77.75
805,-56.5
806,-57.5
807,-57.75
808,-85.0
809,-76.0
810,-58.0
811,-76.0
812,-75.75
813,-58.5
814,-59.0
815,-54.75
816,-77.5
817,-78.0
818,-54.75
819,-56.0
820,-55.5
821,-58.25
822,-56.25
823,-60.75
824,-53.75
825,-80.75
826,-52.0
827,-75.5
828,-42.25
829,-67.5
830,-58.75
831,-54.75
832,-51.75
833,-84.25
834,-53.0
835,-77.5
836,-76.75
837,-59.5
838,-60.0
839,-62.25
840,-38.5
841,-52.75
842,-58.0
843,-80.0
844,-55.5
845,-80.0
846,-77.75
847,-56.25
848,-78.0
849,-60.75
850,-53.5
851,-64.75
852,-45.5
853,-78.0
854,-51.25
855,-100.0
856,-100.0
857,-59.25
858,-82.75
859,-78.25
860,-75.75
861,-75.75
862,-62.75
863,-32.25
864,-34.75
865,-32.0
866,-75.75
867,-79.5
868,-53.5
869,-79.75
870,-81.5
871,-56.25
872,-56.0
873,-56.0
874,-57.0
875,-54.5
876,-80.5
877,-54.5
878,-81.0
879,-82.0
880,-77.75
881,-76.75
882,-53.25
883,-60.25
884,-59.5
885,-78.5
886,-65.5
887,-53.75
888,-78.5
889,-76.5
890,-75.75
891,-78.0
892,-56.25
893,-59.0
894,-80.0
895,-62.0
896,-53.25
897,-79.25
898,-79.5
899,-77.75
900,-81.5
901,-56.25
902,-55.25
903,-59.0
904,-54.75
905,-55.0
906,-55.25
907,-55.25
908,-84.75
909,-54.75
910,-78.25
911,-59.5
912,-54.75
913,-57.0
914,-52.5
915,-52.75
916,-61.0
917,-54.0
918,-54.25
919,-78.5
920,-55.75
921,-60.25
922,-61.25
923,-79.25
924,-52.75
925,-77.75
926,-76.25
927,-57.5
928,-76.0
929,-58.25
930,-52.75
931,-57.5
932,-56.5
933,-55.0
934,-89.75
935,-55.75
936,-53.5
937,-54.75
938,-91.0
939,-52.25
940,-83.5
941,-59.25
942,-60.75
943,-84.5
944,-79.75
945,-79.75
946,-81.5
947,-78.5
948,-76.75
949,-85.5
950,-79.75
951,-76.0
952,-84.0
953,-76.0
954,-75.75
955,-65.0
956,-77.0
957,-55.5
958,-56.25
959,-65.0
960,-59.25
961,-76.25
962,-64.5
963,-57.75
964,-59.75
965,-35.0
966,-64.75
967,-70.0
968,-57.0
969,-40.25
970,-47.0
971,-38.0
972,-31.25
973,-32.5
974,-55.0
975,-59.0
976,-56.75
977,-59.0
978,-78.75
979,-84.5
980,-87.25
981,-58.75
982,-58.5
983,-62.75
984,-55.5
985,-56.0
986,-69.75
987,-70.5
988,-56.0
989,-59.25
990,-56.0
991,-32.0
992,-36.5
993,-61.5
994,-68.0
995,-75.5
996,-60.5
997,-68.25
998,-65.0
999,-57.25
1000,-57.25
1001,-67.75
1002,-65.25
1003,-68.5
1004,-56.25
1005,-82.0
1006,-85.5
1007,-63.25
1008,-62.75
1009,-59.25
1010,-68.75
1011,-55.5
1012,-80.75
1013,-55.5
1014,-53.5
1015,-62.5
1016,-47.5
1017,-35.75
1018,-34.25
1019,-66.25
1020,-56.25
1021,-34.5
1022,-52.5
1023,-42.5
1024,-58.25
1025,-75.5
1026,-45.5
1027,-63.0
1028,-52.75
1029,-45.5
1030,-55.75
1031,-56.25
1032,-63.5
1033,-59.5
1034,-58.25
1035,-56.25
1036,-71.0
1037,-84.0
1038,-57.5
1039,-72.75
1040,-59.0
1041,-73.0
1042,-81.5
1043,-77.25
1044,-82.0
1045,-44.0
1046,-75.75
1047,-57.25
1048,-75.5
1049,-66.75
1050,-72.25
1051,-56.75
1052,-81.5
1053,-79.25
1054,-78.0
1055,-76.0
1056,-75.5
1057,-75.75
1058,-76.0
1059,-75.5
1060,-56.25
1061,-75.5
1062,-75.5
1063,-75.5
1064,-75.5
1065,-75.5
1066,-75.5
1067,-83.5
1068,-75.75
1069,-75.5
1070,-75.5
1071,-75.5
1072,-75.5
1073,-75.75
1074,-75.5
1075,-75.5
1076,-75.5
1077,-75.5
1078,-75.5
1079,-75.5
1080,-75.5
1081,-75.5
1082,-75.75
1083,-75.5
1084,-75.5
1085,-75.5
1086,-75.5
1087,-75.5
1088,-75.5
1089,-75.5
1090,-75.5
1091,-75.5
1092,-75.5
1093,-75.5
1094,-77.0
1095,-54.0
1096,-80.5
1097,-80.75
1098,-76.5
1099,-52.5
1100,-52.25
1101,-38.75
1102,-55.0
1103,-65.0
1104,-78.5
1105,-84.5
1106,-82.5
1107,-83.5
1108,-63.5
1109,-52.75
1110,-54.5
1111,-75.75
1112,-77.25
1113,-34.75
1114,-86.75
1115,-61.5
1116,-32.25
1117,-55.75
1118,-33.25
1119,-38.0
1120,-61.0
1121,-34.75
1122,-31.5
1123,-55.0
1124,-35.25
1125,-32.5
1126,-48.0
1127,-75.5
1128,-51.0
1129,-52.75
1130,-76.5
1131,-84.25
1132,-75.5
1133,-75.5
1134,-75.5
1135,-55.5
1136,-78.5
1137,-75.5
1138,-75.5
1139,-75.5
1140,-75.75
1141,-75.5
1142,-75.5
1143,-76.75
1144,-76.25
1145,-75.5
1146,-75.5
1147,-75.5
1148,-77.0
1149,-76.25
1150,-80.0
1151,-80.25
1152,-84.75
1153,-31.25
1154,-53.25
1155,-61.5
1156,-61.0
1157,-58.75
1158,-83.5
1159,-42.0
1160,-40.5
1161,-59.5
1162,-33.5
1163,-73.5
1164,-52.0
1165,-64.0
1166,-54.25
1167,-88.75
1168,-59.25
1169,-32.5
1170,-76.5
1171,-32.25
1172,-32.0
1173,-61.25
1174,-37.25
1175,-58.5
1176,-33.25
1177,-54.5
1178,-55.75
1179,-66.0
1180,-51.0
1181,-89.25
1182,-55.75
1183,-76.5
1184,-78.0
1185,-81.0
1186,-75.5
1187,-75.5
1188,-77.25
1189,-51.0
1190,-75.5
1191,-77.5
1192,-51.0
1193,-81.5
1194,-60.75
1195,-84.0
1196,-53.75
1197,-56.75
1198,-36.0
1199,-38.25
1200,-33.5
1201,-34.25
1202,-30.75
1203,-40.75
1204,-55.75
1205,-66.5
1206,-61.25
1207,-57.0
1208,-79.0
1209,-78.5
1210,-79.25
1211,-41.5
1212,-55.5
1213,-57.0
1214,-53.75
1215,-63.75
1216,-47.75
1217,-59.75
1218,-80.5
1219,-53.5
1220,-53.0
1221,-54.5
1222,-59.25
1223,-58.75
1224,-56.0
1225,-54.75
1226,-31.5
1227,-56.0
1228,-52.0
1229,-55.25
1230,-54.75
1231,-60.0
1232,-56.0
1233,-59.0
1234,-56.5
1235,-61.75
1236,-40.75
1237,-66.25
1238,-34.25
1239,-63.0
1240,-30.5
1241,-54.75
1242,-55.5
1243,-30.0
1244,-42.75
1245,-34.0
1246,-63.0
1247,-56.25
1248,-84.0
1249,-32.0
1250,-34.75
1251,-56.5
1252,-37.75
1253,-51.25
1254,-68.5
1255,-34.75
1256,-57.25
1257,-52.25
1258,-81.5
1259,-53.75
1260,-51.75
1261,-76.0
1262,-76.75
1263,-55.5
1264,-83.0
1265,-35.75
1266,-33.5
1267,-58.75
1268,-58.5
1269,-32.75
1270,-76.25
1271,-62.25
1272,-34.5
1273,-34.75
1274,-55.25
1275,-58.75
1276,-29.5
1277,-57.75
1278,-35.25
1279,-61.5
1280,-91.25
1281,-58.0
1282,-56.5
1283,-59.25
1284,-60.75
1285,-55.0
1286,-58.5
1287,-37.0
1288,-60.25
1289,-38.5
1290,-54.25
1291,-61.25
1292,-60.25
1293,-36.25
1294,-57.75
1295,-37.25
1296,-60.25
1297,-64.0
1298,-36.5
1299,-53.5
1300,-33.25
1301,-56.0
1302,-76.0
1303,-60.0
1304,-55.75
1305,-55.0
1306,-63.25
1307,-62.5
1308,-57.25
1309,-61.5
1310,-36.25
1311,-84.0
1312,-38.5
1313,-50.5
1314,-37.5
1315,-38.25
1316,-80.75
1317,-57.25
1318,-72.25
1319,-51.0
1320,-56.0
1321,-60.25
1322,-82.5
1323,-62.5
1324,-79.75
1325,-80.25
1326,-70.75
1327,-67.5
1328,-55.5
1329,-76.75
1330,-52.75
1331,-57.0
1332,-34.25
1333,-53.5
1334,-34.0
1335,-39.0
1336,-32.5
1337,-55.75
1338,-32.5
1339,-41.75
1340,-39.25
1341,-41.0
1342,-48.5
1343,-54.5
1344,-28.75
1345,-35.75
1346,-49.25
1347,-37.75
1348,-39.75
1349,-56.75
1350,-50.25
1351,-45.25
1352,-28.0
1353,-48.5
1354,-48.75
1355,-40.75
1356,-45.25
1357,-37.25
1358,-51.25
1359,-53.0
1360,-41.25
1361,-40.75
1362,-36.25
1363,-44.75
1364,-61.5
1365,-55.25
1366,-37.75
1367,-32.0
1368,-43.5
1369,-43.5
1370,-36.25
1371,-58.75
1372,-59.25
1373,-36.25
1374,-52.0
1375,-30.75
1376,-44.0
1377,-58.75
1378,-57.5
1379,-31.5
1380,-54.0
1381,-37.75
1382,-32.0
1383,-46.5
1384,-39.75
1385,-32.25
1386,-60.25
1387,-51.25
1388,-41.25
1389,-56.25
1390,-44.25
1391,-60.25
1392,-63.0
1393,-62.25
1394,-57.25
1395,-53.25
1396,-33.0
1397,-40.25
1398,-38.75
1399,-31.25
1400,-29.25
1401,-34.5
1402,-34.25
1403,-45.25
1404,-47.75
1405,-34.0
1406,-69.0
1407,-43.0
1408,-38.25
1409,-41.5
1410,-55.75
1411,-32.25
1412,-48.75
1413,-57.75
1414,-46.5
1415,-37.5
1416,-37.0
1417,-54.0
1418,-64.75
1419,-34.75
1420,-56.75
1421,-28.75
1422,-60.25
1423,-54.25
1424,-56.0
1425,-43.0
1426,-55.5
1427,-42.75
1428,-39.0
1429,-44.5
1430,-40.75
1431,-43.0
1432,-60.25
1433,-52.25
1434,-34.0
1435,-61.25
1436,-37.75
1437,-50.25
1438,-56.25
1439,-45.5
1440,-50.0
1441,-40.5
1442,-45.0
1443,-40.25
1444,-45.75
1445,-48.75
1446,-42.5
1447,-40.0
1448,-37.0
1449,-30.5
1450,-45.5
1451,-28.75
1452,-37.75
1453,-37.0
1454,-62.25
1455,-55.5
1456,-57.5
1457,-54.25
1458,-58.5
1459,-75.5
1460,-76.25
1461,-75.5
1462,-75.5
1463,-75.5
1464,-64.0
1465,-48.25
1466,-36.0
1467,-46.75
1468,-32.5
1469,-34.25
1470,-28.75
1471,-37.75
1472,-32.75
1473,-32.25
1474,-58.0
1475,-38.0
1476,-38.75
1477,-75.75
1478,-57.25
1479,-49.5
1480,-47.0
1481,-43.0
1482,-44.5
1483,-44.75
1484,-36.75
1485,-41.25
1486,-33.0
1487,-36.0
1488,-74.75
1489,-39.5
1490,-58.25
1491,-66.0
1492,-62.75
1493,-57.75
1494,-45.75
1495,-33.5
1496,-43.25
1497,-38.0
1498,-34.25
1499,-31.75
1500,-31.25
1501,-31.75
1502,-42.5
1503,-33.75
1504,-31.75
1505,-34.25
1506,-40.75
1507,-58.5
1508,-48.75
1509,-49.0
1510,-51.25
1511,-36.0
1512,-35.75
1513,-30.5
1514,-30.0
1515,-33.25
1516,-31.75
1517,-40.0
1518,-32.75
1519,-39.25
1520,-50.25
1521,-33.75
1522,-39.75
1523,-35.25
1524,-34.75
1525,-35.5
1526,-36.5
1527,-40.0
1528,-37.0
1529,-33.25
1530,-42.5
1531,-39.5
1532,-50.5
1533,-75.75
1534,-50.0
1535,-59.25
1536,-72.25
1537,-56.25
1538,-49.25
1539,-42.5
1540,-45.75
1541,-62.25
1542,-60.0
1543,-60.75
1544,-64.25
1545,-54.5
1546,-44.0
1547,-58.25
1548,-55.0
1549,-75.5
1550,-32.5
1551,-36.0
1552,-38.25
1553,-46.75
1554,-33.75
1555,-36.0
1556,-33.5
1557,-38.5
1558,-31.0
1559,-40.0
1560,-30.25
1561,-54.25
1562,-42.5
1563,-44.0
1564,-44.75
1565,-37.0
1566,-71.25
1567,-61.5
1568,-58.25
1569,-53.25
1570,-36.75
1571,-39.75
1572,-38.5
1573,-35.75
1574,-36.25
1575,-71.75
1576,-43.5
1577,-46.5
1578,-43.0
1579,-58.5
1580,-43.25
1581,-61.0
1582,-42.25
1583,-61.25
1584,-71.75
1585,-60.5
1586,-38.25
1587,-40.25
1588,-60.0
1589,-40.25
1590,-59.25
1591,-40.75
1592,-35.5
1593,-35.75
1594,-34.5
1595,-57.25
1596,-61.25
1597,-53.5
1598,-55.75
1599,-64.5
1600,-54.25
1601,-58.75
1602,-74.75
1603,-54.0
1604,-53.75
1605,-58.5
1606,-57.0
1607,-41.0
1608,-48.5
1609,-32.0
1610,-37.5
1611,-58.5
1612,-60.0
1613,-55.0
1614,-55.25
1615,-56.75
1616,-54.25
1617,-56.75
1618,-59.0
1619,-52.75
1620,-53.5
1621,-53.5
1622,-53.5
1623,-45.0
1624,-34.0
1625,-53.5
1626,-50.0
1627,-37.25
1628,-75.5
1629,-38.0
1630,-66.5
1631,-75.5
1632,-54.5
1633,-64.25
1634,-53.75
1635,-40.5
1636,-37.5
1637,-36.75
1638,-46.75
1639,-48.5
1640,-41.75
1641,-33.75
1642,-36.25
1643,-34.0
1644,-54.0
1645,-56.75
1646,-54.5
1647,-60.0
1648,-63.25
1649,-54.5
1650,-47.5
1651,-50.25
1652,-79.75
1653,-45.0
1654,-61.25
1655,-76.0
1656,-55.75
1657,-51.0
1658,-47.75
1659,-60.5
1660,-78.75
1661,-83.0
1662,-62.0
1663,-54.25
1664,-43.25
1665,-33.25
1666,-57.0
1667,-57.0
1668,-44.25
1669,-48.0
1670,-37.75
1671,-39.5
1672,-50.75
1673,-64.25
1674,-48.5
1675,-32.5
1676,-60.5
1677,-78.75
1678,-45.75
1679,-80.75
1680,-51.75
1681,-51.0
1682,-53.25
1683,-37.75
1684,-39.25
1685,-45.0
1686,-32.5
1687,-28.25
1688,-33.0
1689,-47.75
1690,-41.5
1691,-53.75
1692,-53.5
1693,-84.0
1694,-32.25
1695,-39.25
1696,-34.75
1697,-37.5
1698,-50.5
1699,-30.5
1700,-33.0
1701,-40.5
1702,-42.25
1703,-49.25
1704,-53.5
1705,-77.0
1706,-42.25
1707,-80.0
1708,-75.5
1709,-79.25
1710,-75.5
1711,-77.0
1712,-63.75
1713,-62.25
1714,-75.5
1715,-75.5
1716,-70.5
1717,-49.5
1718,-59.75
1719,-36.0
1720,-30.25
1721,-47.0
1722,-63.0
1723,-55.25
1724,-73.0
1725,-47.0
1726,-60.0
1727,-52.75
1728,-55.0
1729,-53.25
1730,-34.5
1731,-43.75
1732,-32.25
1733,-37.0
1734,-57.5
1735,-48.25
1736,-53.5
1737,-64.0
1738,-49.5
1739,-39.0
1740,-38.75
1741,-47.5
1742,-31.75
1743,-52.25
1744,-75.5
1745,-74.75
1746,-71.5
1747,-70.0
1748,-55.5
1749,-70.0
1750,-48.5
1751,-55.0
1752,-73.25
1753,-57.5
1754,-75.5
1755,-60.25
1756,-54.5
1757,-77.75
1758,-58.0
1759,-32.75
1760,-77.75
1761,-55.5
1762,-55.25
1763,-65.25
1764,-59.75
1765,-58.25
1766,-59.5
1767,-57.0
1768,-78.5
1769,-54.0
1770,-17.0
1771,-30.75
1772,-61.25
1773,-38.75
1774,-37.5
1775,-34.75
1776,-41.0
1777,-60.5
1778,-42.75
1779,-39.5
1780,-54.25
1781,-55.0
1782,-52.25
1783,-37.5
1784,-38.5
1785,-38.25
1786,-33.25
1787,-35.0
1788,-57.0
1789,-66.75
1790,-54.5
1791,-40.0
1792,-39.25
1793,-31.25
1794,-30.5
1795,-31.0
1796,-28.5
1797,-53.5
1798,-46.75
1799,-31.0
1800,-36.25
1801,-56.5
1802,-42.0
1803,-47.25
1804,-37.5
1805,-44.25
1806,-54.0
1807,-35.75
1808,-42.5
1809,-45.0
1810,-34.75
1811,-33.0
1812,-42.75
1813,-77.5
1814,-39.5
1815,-32.25
1816,-44.25
1817,-36.0
1818,-44.25
1819,-40.5
1820,-36.5
1821,-41.5
1822,-60.5
1823,-29.75
1824,-29.75
1825,-40.5
1826,-38.75
1827,-31.75
1828,-55.0
1829,-43.5
1830,-54.25
1831,-45.25
1832,-42.5
1833,-56.25
1834,-75.5
1835,-75.5
1836,-75.5
1837,-83.25
1838,-59.0
1839,-32.75
1840,-58.75
1841,-44.75
1842,-36.75
1843,-45.5
1844,-56.0
1845,-76.75
1846,-49.25
1847,-38.25
1848,-37.75
1849,-43.25
1850,-35.25
1851,-54.75
1852,-36.25
1853,-50.75
1854,-76.25
1855,-69.75
1856,-63.25
1857,-77.75
1858,-67.5
1859,-64.5
1860,-69.75
1861,-57.5
1862,-58.75
1863,-52.25
1864,-76.0
1865,-75.75
1866,-75.5
1867,-59.25
1868,-58.0
1869,-75.75
1870,-76.25
1871,-42.0
1872,-61.5
1873,-87.5
